Date,Open,High,Low,Close,Volume,Turnover
31-05-2007,1755.0,1771.75,1747.0,1758.8,1866498,328000000000000.0
01-06-2007,1772.8,1779.9,1747.35,1751.25,1504954,265000000000000.0
04-06-2007,1769.0,1769.0,1738.55,1741.95,1394408,244000000000000.0
05-06-2007,1739.0,1751.0,1722.15,1745.4,1810873,315000000000000.0
06-06-2007,1751.0,1758.0,1682.3,1691.3,2727682,466000000000000.0
07-06-2007,1673.0,1706.8,1660.0,1669.15,2589690,437000000000000.0
08-06-2007,1664.0,1697.85,1647.1,1657.05,3453696,576000000000000.0
11-06-2007,1800.0,1800.0,1660.25,1666.15,2155325,362000000000000.0
12-06-2007,1674.9,1711.85,1662.7,1698.9,2972202,500000000000000.0
13-06-2007,1698.3,1709.8,1670.0,1675.4,2240665,378000000000000.0
14-06-2007,1686.0,1703.0,1685.0,1696.05,1996192,338000000000000.0
15-06-2007,1700.0,1710.0,1668.15,1681.9,1996976,339000000000000.0
18-06-2007,1697.8,1697.8,1666.5,1671.6,1424616,240000000000000.0
19-06-2007,1671.6,1730.4,1670.1,1726.55,2202023,375000000000000.0
20-06-2007,1726.55,1748.8,1722.0,1732.95,1960094,340000000000000.0
21-06-2007,1735.0,1747.5,1721.2,1734.35,1621509,281000000000000.0
22-06-2007,1735.0,1735.0,1698.65,1705.1,2055653,351000000000000.0
25-06-2007,1708.0,1714.0,1696.8,1709.15,2889439,493000000000000.0
26-06-2007,1709.0,1720.0,1700.0,1703.25,1442066,247000000000000.0
27-06-2007,1699.0,1719.9,1692.65,1698.55,1571971,268000000000000.0
28-06-2007,1709.0,1714.8,1686.35,1692.0,2817089,477000000000000.0
29-06-2007,1700.0,1711.0,1689.0,1700.55,2635833,448000000000000.0
02-07-2007,1704.0,1712.0,1679.05,1684.3,2737732,464000000000000.0
03-07-2007,1676.1,1712.85,1676.1,1707.3,2680539,457000000000000.0
04-07-2007,1711.0,1731.65,1709.0,1718.15,2179332,375000000000000.0
05-07-2007,1718.0,1725.0,1680.5,1709.85,1759660,299000000000000.0
06-07-2007,1714.0,1730.55,1685.0,1709.9,1577879,271000000000000.0
09-07-2007,1702.9,1719.45,1701.0,1710.95,1509831,258000000000000.0
10-07-2007,1715.05,1715.05,1695.0,1702.7,1126790,192000000000000.0
11-07-2007,1717.0,1718.8,1686.15,1703.3,1231205,210000000000000.0
12-07-2007,1706.6,1725.1,1706.6,1719.35,1417920,244000000000000.0
13-07-2007,1729.8,1790.7,1726.25,1773.05,4454697,787000000000000.0
16-07-2007,1780.0,1789.0,1767.25,1776.7,1506972,268000000000000.0
17-07-2007,1789.0,1838.8,1780.1,1827.85,3566387,649000000000000.0
18-07-2007,1835.0,1839.0,1803.55,1822.65,3072600,560000000000000.0
19-07-2007,1823.0,1909.0,1817.2,1892.8,3840133,718000000000000.0
20-07-2007,1899.0,1915.0,1881.0,1892.15,3610919,687000000000000.0
23-07-2007,1880.0,1915.0,1875.0,1909.2,2359687,449000000000000.0
24-07-2007,1912.0,1931.0,1908.0,1912.6,2313661,444000000000000.0
25-07-2007,1895.0,1912.0,1875.0,1902.6,2253970,427000000000000.0
26-07-2007,1910.0,1948.5,1906.0,1941.95,3789715,734000000000000.0
27-07-2007,1919.8,1936.0,1855.0,1867.5,6558586,1240000000000000.0
30-07-2007,1885.0,1898.85,1840.0,1848.75,2788649,521000000000000.0
31-07-2007,1865.0,1901.8,1833.0,1893.5,2246392,421000000000000.0
01-08-2007,1865.0,1875.0,1791.2,1797.75,4187001,765000000000000.0
02-08-2007,1837.0,1839.7,1792.0,1800.55,2392662,435000000000000.0
03-08-2007,1811.0,1838.8,1795.6,1801.15,2985750,542000000000000.0
06-08-2007,1783.0,1792.0,1751.4,1780.15,2210646,391000000000000.0
07-08-2007,1810.0,1821.0,1792.25,1810.2,3094692,560000000000000.0
08-08-2007,1823.0,1884.9,1818.8,1875.45,3259975,605000000000000.0
09-08-2007,1887.0,1912.5,1835.5,1845.8,3666336,689000000000000.0
10-08-2007,1820.0,1820.0,1776.2,1809.05,3363768,604000000000000.0
13-08-2007,1822.0,1836.8,1807.55,1829.2,1574985,287000000000000.0
14-08-2007,1800.0,1840.0,1800.0,1833.05,1019447,186000000000000.0
16-08-2007,1792.0,1792.0,1725.0,1739.05,4004899,699000000000000.0
17-08-2007,1711.0,1773.9,1683.2,1752.9,5958453,1030000000000000.0
20-08-2007,1800.0,1845.0,1781.0,1798.0,2357903,424000000000000.0
21-08-2007,1800.0,1812.7,1735.3,1746.85,3838397,680000000000000.0
22-08-2007,1747.0,1793.8,1715.3,1766.2,4304130,760000000000000.0
23-08-2007,1799.0,1808.0,1735.0,1744.0,3057645,541000000000000.0
24-08-2007,1755.55,1782.0,1742.1,1776.35,1699023,300000000000000.0
27-08-2007,1818.0,1840.4,1792.0,1833.8,2052305,373000000000000.0
28-08-2007,1833.8,1890.0,1827.0,1882.5,3221906,598000000000000.0
29-08-2007,1854.0,1903.8,1845.0,1889.7,2659196,501000000000000.0
30-08-2007,1900.0,1925.0,1881.0,1912.05,4219933,808000000000000.0
31-08-2007,1900.0,1970.0,1898.85,1960.9,3631120,709000000000000.0
03-09-2007,1960.9,1979.0,1940.0,1957.95,1994257,391000000000000.0
04-09-2007,1964.0,1976.85,1921.25,1972.9,2030637,399000000000000.0
05-09-2007,1987.0,1994.0,1951.0,1964.6,2495169,492000000000000.0
06-09-2007,1944.0,1988.0,1943.0,1982.85,1531284,302000000000000.0
07-09-2007,1983.0,1990.0,1955.0,1962.9,1840068,363000000000000.0
10-09-2007,1955.0,1995.0,1944.0,1985.6,1558841,309000000000000.0
11-09-2007,1990.0,2008.5,1985.0,1990.1,2167892,433000000000000.0
12-09-2007,1996.0,2021.0,1992.0,2013.15,2407667,484000000000000.0
13-09-2007,2025.0,2035.0,2013.65,2027.5,1975162,400000000000000.0
14-09-2007,2035.0,2070.9,2028.25,2034.75,2558842,525000000000000.0
17-09-2007,2030.0,2059.4,2021.0,2028.3,1444760,295000000000000.0
18-09-2007,2020.0,2064.0,2015.9,2058.05,2514217,512000000000000.0
19-09-2007,2135.0,2182.8,2079.95,2173.9,3308060,708000000000000.0
20-09-2007,2176.0,2201.75,2167.0,2190.3,2726830,595000000000000.0
21-09-2007,2184.0,2299.0,2181.1,2280.45,2888883,648000000000000.0
24-09-2007,2300.0,2380.0,2285.15,2355.5,4048123,943000000000000.0
25-09-2007,2315.25,2426.0,2315.25,2399.6,3355641,793000000000000.0
26-09-2007,2399.0,2415.0,2315.0,2321.95,3935791,926000000000000.0
27-09-2007,2330.7,2370.0,2305.45,2318.3,3494924,815000000000000.0
28-09-2007,2350.0,2350.0,2265.0,2298.05,3454315,794000000000000.0
01-10-2007,2310.0,2328.95,2262.25,2292.2,4448285,1020000000000000.0
03-10-2007,2302.0,2440.0,2235.0,2395.9,6704314,1590000000000000.0
04-10-2007,2380.0,2439.85,2362.0,2425.9,3492432,840000000000000.0
05-10-2007,2494.8,2515.0,2420.0,2492.5,4065960,1010000000000000.0
08-10-2007,2505.0,2532.0,2385.85,2421.2,3736225,911000000000000.0
09-10-2007,2331.0,2618.85,2197.7,2600.0,4137315,1040000000000000.0
10-10-2007,2634.9,2684.0,2582.25,2618.4,4999438,1320000000000000.0
11-10-2007,2659.0,2659.0,2582.4,2630.55,4903126,1290000000000000.0
12-10-2007,2632.5,2724.7,2541.85,2565.75,9947936,2630000000000000.0
15-10-2007,2585.1,2680.0,2576.2,2666.35,4920977,1300000000000000.0
16-10-2007,2655.0,2699.95,2619.0,2651.55,5638322,1500000000000000.0
17-10-2007,2518.0,2705.0,2251.0,2687.55,8626308,2240000000000000.0
18-10-2007,2750.0,2989.0,2526.0,2583.15,7574262,2060000000000000.0
19-10-2007,2624.0,2700.0,2419.7,2469.3,5322440,1330000000000000.0
22-10-2007,2400.0,2483.0,2371.8,2410.05,5051715,1230000000000000.0
23-10-2007,2470.0,2614.0,2455.0,2599.85,4880073,1240000000000000.0
24-10-2007,2640.0,2650.7,2556.6,2615.05,4302258,1120000000000000.0
25-10-2007,2605.0,2667.8,2592.2,2628.05,4181650,1100000000000000.0
26-10-2007,2650.0,2713.8,2605.3,2698.3,3942809,1060000000000000.0
29-10-2007,2765.0,2845.0,2735.0,2827.9,4509529,1260000000000000.0
30-10-2007,2839.0,2854.45,2740.3,2769.5,4374145,1220000000000000.0
31-10-2007,2768.0,2818.5,2754.0,2783.8,4153087,1160000000000000.0
01-11-2007,2820.0,2839.0,2650.05,2680.6,5986480,1650000000000000.0
02-11-2007,2577.0,2725.0,2577.0,2713.3,3867608,1030000000000000.0
05-11-2007,2713.3,2735.0,2633.0,2661.15,4453574,1190000000000000.0
06-11-2007,2698.7,2755.0,2651.25,2666.2,3027331,819000000000000.0
07-11-2007,2755.0,2804.0,2700.0,2770.9,3482112,959000000000000.0
08-11-2007,2750.0,2794.8,2652.0,2742.85,3639342,1000000000000000.0
09-11-2007,2790.0,2790.0,2690.0,2734.4,681498,187000000000000.0
12-11-2007,2650.0,2704.7,2602.0,2675.6,4521756,1200000000000000.0
13-11-2007,2686.0,2723.8,2660.0,2693.1,4241726,1140000000000000.0
14-11-2007,2730.0,2899.0,2730.0,2888.45,6131511,1720000000000000.0
15-11-2007,2880.0,2910.0,2850.0,2875.1,2639340,760000000000000.0
16-11-2007,2850.0,2928.0,2822.0,2881.65,2545231,735000000000000.0
19-11-2007,2885.15,2906.0,2840.2,2850.9,1839787,529000000000000.0
20-11-2007,2864.9,2864.9,2760.0,2784.85,3866242,1090000000000000.0
21-11-2007,2770.0,2797.9,2690.0,2709.5,4566625,1250000000000000.0
22-11-2007,2750.0,2769.7,2665.0,2724.75,3588610,973000000000000.0
23-11-2007,2774.0,2833.0,2720.1,2811.2,2467139,684000000000000.0
26-11-2007,2867.4,2904.95,2828.1,2884.55,3037119,872000000000000.0
27-11-2007,2895.0,2895.0,2825.0,2843.3,2440931,695000000000000.0
28-11-2007,2855.0,2874.8,2769.0,2792.3,2496196,704000000000000.0
29-11-2007,2825.0,2848.0,2795.65,2812.55,4045517,1140000000000000.0
30-11-2007,2825.0,2883.3,2813.3,2851.65,3086761,880000000000000.0
03-12-2007,2888.2,2942.9,2856.0,2934.9,2451946,714000000000000.0
04-12-2007,2950.0,2965.6,2850.2,2862.5,2637250,762000000000000.0
05-12-2007,2912.7,2920.0,2865.0,2901.4,1958011,567000000000000.0
06-12-2007,2950.0,2988.0,2865.25,2873.8,2480173,719000000000000.0
07-12-2007,2905.0,2905.0,2802.35,2841.45,3296976,936000000000000.0
10-12-2007,2850.0,2868.8,2801.3,2822.95,1845761,522000000000000.0
11-12-2007,2855.0,2898.95,2830.0,2885.65,3182745,915000000000000.0
12-12-2007,2871.0,2910.0,2840.0,2880.9,3105727,894000000000000.0
13-12-2007,2882.0,2926.0,2815.0,2832.75,3310270,952000000000000.0
14-12-2007,2805.0,2900.0,2805.0,2888.65,3562187,1020000000000000.0
17-12-2007,2850.05,2888.0,2710.0,2775.1,3594591,1010000000000000.0
18-12-2007,2785.0,2800.1,2703.05,2727.55,4143300,1140000000000000.0
19-12-2007,2680.05,2784.9,2651.55,2703.8,3792872,1030000000000000.0
20-12-2007,2715.0,2784.0,2691.9,2713.65,2500665,681000000000000.0
24-12-2007,2766.0,2799.95,2698.0,2788.55,2693235,744000000000000.0
26-12-2007,2800.0,2914.7,2798.0,2896.5,3170047,908000000000000.0
27-12-2007,2900.0,2926.0,2875.1,2893.85,3821936,1110000000000000.0
28-12-2007,2887.0,2930.0,2856.25,2894.85,1816867,527000000000000.0
31-12-2007,2903.5,2930.0,2870.0,2882.7,1281379,371000000000000.0
01-01-2008,2890.0,2899.0,2835.1,2848.25,1204696,345000000000000.0
02-01-2008,2855.0,2884.0,2811.3,2861.75,3117451,887000000000000.0
03-01-2008,2852.0,2930.0,2830.25,2903.7,3452086,1000000000000000.0
04-01-2008,2904.0,3019.8,2904.0,2993.0,4053144,1210000000000000.0
07-01-2008,2974.8,3030.0,2960.0,3020.25,3132985,941000000000000.0
08-01-2008,3050.5,3084.0,3000.0,3054.65,4907826,1490000000000000.0
09-01-2008,3047.65,3070.0,3012.35,3033.65,2522299,766000000000000.0
10-01-2008,3035.0,3097.5,3015.0,3027.8,4107103,1260000000000000.0
11-01-2008,3079.5,3140.0,3025.0,3127.6,5031340,1550000000000000.0
14-01-2008,3159.0,3240.0,3126.0,3220.85,2761350,883000000000000.0
15-01-2008,3298.0,3298.0,3141.3,3165.55,3798648,1210000000000000.0
16-01-2008,3110.0,3145.0,3025.0,3093.65,5554677,1710000000000000.0
17-01-2008,3159.0,3159.0,2976.15,2996.55,4791289,1460000000000000.0
18-01-2008,2975.0,2975.0,2780.0,2799.6,5803304,1680000000000000.0
21-01-2008,2779.8,2779.8,2345.25,2540.8,8279575,2180000000000000.0
22-01-2008,2352.25,2488.0,2120.0,2357.45,8766276,2050000000000000.0
23-01-2008,2420.0,2825.0,2400.0,2550.7,7329351,1850000000000000.0
24-01-2008,2590.0,2645.0,2435.0,2488.9,4882441,1230000000000000.0
25-01-2008,2575.0,2625.0,2525.0,2615.4,2996462,774000000000000.0
28-01-2008,2565.0,2594.7,2430.0,2566.4,3025440,757000000000000.0
29-01-2008,2645.0,2645.0,2540.35,2576.9,1988599,514000000000000.0
30-01-2008,2545.2,2598.0,2453.0,2471.9,2497759,625000000000000.0
31-01-2008,2472.0,2569.7,2371.0,2478.9,5649201,1410000000000000.0
01-02-2008,2490.0,2560.25,2420.0,2542.75,2109433,525000000000000.0
04-02-2008,2536.0,2642.0,2536.0,2591.2,2950332,769000000000000.0
05-02-2008,2600.0,2634.0,2566.3,2617.1,1731683,452000000000000.0
06-02-2008,2559.9,2570.0,2501.3,2552.5,2201762,560000000000000.0
07-02-2008,2520.0,2580.0,2407.1,2425.45,3133544,775000000000000.0
08-02-2008,2435.1,2468.0,2390.0,2426.4,3160339,766000000000000.0
11-02-2008,2414.0,2414.0,2235.0,2277.0,4760592,1100000000000000.0
12-02-2008,2281.0,2420.0,2257.0,2324.85,4073504,950000000000000.0
13-02-2008,2370.0,2468.95,2350.05,2389.5,4747799,1150000000000000.0
14-02-2008,2450.0,2533.0,2450.0,2516.75,2879421,720000000000000.0
15-02-2008,2504.9,2600.0,2466.0,2593.95,2152508,548000000000000.0
18-02-2008,2600.0,2615.0,2538.0,2553.7,1304630,335000000000000.0
19-02-2008,2590.0,2618.0,2530.0,2554.55,1608669,416000000000000.0
20-02-2008,2500.2,2550.0,2462.0,2484.0,2207600,552000000000000.0
21-02-2008,2510.0,2541.0,2461.4,2496.3,1607483,402000000000000.0
22-02-2008,2442.3,2480.0,2415.0,2434.45,1982606,484000000000000.0
25-02-2008,2495.0,2565.0,2410.05,2551.45,1853574,462000000000000.0
26-02-2008,2564.9,2586.0,2532.1,2576.65,1461973,374000000000000.0
27-02-2008,2605.0,2638.0,2570.05,2588.45,2665462,695000000000000.0
28-02-2008,2580.0,2600.0,2516.7,2533.25,2821861,718000000000000.0
29-02-2008,2552.0,2552.0,2410.0,2463.45,3336910,824000000000000.0
03-03-2008,2399.8,2399.8,2289.55,2306.0,3028734,710000000000000.0
04-03-2008,2320.0,2338.0,2210.0,2243.2,4554609,1040000000000000.0
05-03-2008,2240.1,2320.0,2227.1,2292.75,2937145,664000000000000.0
07-03-2008,2278.7,2278.7,2166.25,2248.25,3323902,738000000000000.0
10-03-2008,2210.9,2288.8,2122.35,2274.55,5243330,1160000000000000.0
11-03-2008,2250.0,2355.0,2204.4,2347.9,3666369,845000000000000.0
12-03-2008,2418.8,2428.4,2360.0,2374.6,3195994,768000000000000.0
13-03-2008,2290.0,2325.0,2201.6,2243.05,4050878,916000000000000.0
14-03-2008,2250.0,2339.9,2230.3,2322.6,2736483,626000000000000.0
17-03-2008,2261.1,2273.0,2155.0,2180.2,4709376,1040000000000000.0
18-03-2008,2249.8,2249.8,2120.0,2151.0,3965487,867000000000000.0
19-03-2008,2250.0,2345.0,2145.15,2159.1,3399737,746000000000000.0
24-03-2008,2160.0,2209.7,2125.4,2200.25,2985289,645000000000000.0
25-03-2008,2215.0,2324.95,2215.0,2313.8,3115010,712000000000000.0
26-03-2008,2334.0,2336.05,2270.55,2299.45,2331754,536000000000000.0
27-03-2008,2290.0,2314.0,2244.0,2270.8,4148373,939000000000000.0
28-03-2008,2334.0,2367.9,2231.65,2352.45,3944461,906000000000000.0
31-03-2008,2305.0,2335.0,2250.1,2265.8,3096566,708000000000000.0
01-04-2008,2299.0,2375.0,2243.5,2345.25,3063841,709000000000000.0
02-04-2008,2395.0,2452.8,2330.0,2343.55,3664625,880000000000000.0
03-04-2008,2350.0,2418.0,2346.0,2396.05,1977750,472000000000000.0
04-04-2008,2385.0,2414.9,2311.7,2321.15,2486271,587000000000000.0
07-04-2008,2256.25,2429.7,2256.25,2404.9,2632844,630000000000000.0
08-04-2008,2400.0,2422.85,2359.95,2381.75,2819713,671000000000000.0
09-04-2008,2355.0,2431.8,2351.05,2418.25,2281967,547000000000000.0
10-04-2008,2425.0,2519.4,2406.0,2468.65,3666638,907000000000000.0
11-04-2008,2540.0,2567.0,2465.5,2551.55,4286756,1080000000000000.0
15-04-2008,2514.9,2637.0,2486.35,2611.8,4266890,1100000000000000.0
16-04-2008,2620.05,2666.0,2615.3,2642.5,3601987,953000000000000.0
17-04-2008,2680.2,2718.0,2620.5,2640.05,2506892,666000000000000.0
21-04-2008,2629.7,2680.0,2622.1,2643.6,2114344,561000000000000.0
22-04-2008,2601.0,2675.0,2597.15,2607.35,2872718,756000000000000.0
23-04-2008,2612.0,2632.0,2568.0,2577.6,3176219,825000000000000.0
24-04-2008,2600.0,2600.0,2556.35,2582.65,3303999,852000000000000.0
25-04-2008,2590.0,2634.0,2562.0,2624.5,3370534,875000000000000.0
28-04-2008,2631.0,2645.0,2582.55,2591.4,2041983,532000000000000.0
29-04-2008,2580.0,2675.0,2580.0,2659.95,2486561,656000000000000.0
30-04-2008,2650.0,2675.0,2606.6,2614.5,2737552,720000000000000.0
02-05-2008,3026.0,3026.0,2629.0,2674.75,2409509,641000000000000.0
05-05-2008,2675.1,2709.0,2650.0,2669.2,2103808,564000000000000.0
06-05-2008,2600.0,2682.0,2600.0,2650.0,2103076,559000000000000.0
07-05-2008,2700.0,2700.0,2624.0,2688.95,2549324,680000000000000.0
08-05-2008,2680.0,2686.0,2652.6,2667.25,1894271,506000000000000.0
09-05-2008,2665.5,2673.65,2510.0,2528.4,3507684,909000000000000.0
12-05-2008,2511.05,2564.1,2477.1,2553.85,2761164,694000000000000.0
13-05-2008,2600.0,2600.0,2488.0,2501.1,2600800,659000000000000.0
14-05-2008,2520.0,2555.05,2480.25,2530.75,2009835,507000000000000.0
15-05-2008,2530.9,2632.7,2530.75,2622.95,2500502,647000000000000.0
16-05-2008,2631.0,2648.0,2603.0,2635.7,1933723,507000000000000.0
20-05-2008,2625.0,2635.0,2574.0,2602.95,1777614,463000000000000.0
21-05-2008,2580.0,2675.0,2550.25,2667.7,3334889,885000000000000.0
22-05-2008,2635.0,2650.0,2597.0,2626.05,2387252,626000000000000.0
23-05-2008,2630.0,2640.0,2550.0,2556.2,2063402,535000000000000.0
26-05-2008,2540.0,2554.85,2502.1,2515.6,2662132,673000000000000.0
27-05-2008,2560.0,2589.8,2480.0,2495.1,1747866,441000000000000.0
28-05-2008,2505.0,2535.0,2471.0,2522.5,2157344,541000000000000.0
29-05-2008,2555.45,2555.45,2445.0,2462.7,4122995,1030000000000000.0
30-05-2008,2498.9,2498.9,2390.25,2403.5,3588787,871000000000000.0
02-06-2008,2428.0,2440.0,2340.0,2358.8,2742514,653000000000000.0
03-06-2008,2350.0,2424.9,2313.0,2406.65,3612031,865000000000000.0
04-06-2008,2409.0,2444.0,2285.0,2307.0,3894687,922000000000000.0
05-06-2008,2350.0,2350.0,2175.0,2246.8,7716138,1730000000000000.0
06-06-2008,2299.0,2299.0,2212.0,2238.5,4965105,1120000000000000.0
09-06-2008,2182.0,2219.4,2111.0,2162.7,5229890,1130000000000000.0
10-06-2008,2250.0,2250.0,2145.0,2197.75,4559201,996000000000000.0
11-06-2008,2280.0,2280.0,2210.0,2261.4,4785355,1070000000000000.0
12-06-2008,2250.05,2295.0,2156.35,2277.3,5237223,1170000000000000.0
13-06-2008,2287.0,2299.9,2235.0,2270.4,3499671,797000000000000.0
16-06-2008,2350.0,2350.0,2262.2,2282.35,3163129,725000000000000.0
17-06-2008,2280.05,2340.0,2260.0,2332.9,2493500,574000000000000.0
18-06-2008,2350.0,2350.0,2280.0,2287.1,2881337,666000000000000.0
19-06-2008,2258.85,2270.05,2230.25,2248.15,2036997,458000000000000.0
20-06-2008,2260.05,2260.05,2075.3,2099.2,5356849,1150000000000000.0
23-06-2008,2080.0,2082.9,1982.35,2025.7,5456421,1110000000000000.0
24-06-2008,2045.0,2133.0,2015.0,2062.7,5989228,1240000000000000.0
25-06-2008,1956.25,2148.0,1956.25,2136.0,4179505,878000000000000.0
26-06-2008,2145.0,2259.9,2136.0,2239.55,9536641,2110000000000000.0
27-06-2008,2176.0,2248.0,2135.25,2182.65,6517499,1420000000000000.0
30-06-2008,2180.0,2216.9,2078.0,2095.15,6026649,1290000000000000.0
01-07-2008,2110.0,2149.0,2026.35,2044.15,5926354,1230000000000000.0
02-07-2008,2039.7,2183.0,1990.0,2144.0,6945445,1430000000000000.0
03-07-2008,2130.0,2130.0,2025.6,2070.1,4915980,1020000000000000.0
04-07-2008,2070.05,2131.2,2050.05,2097.9,4070364,853000000000000.0
07-07-2008,2090.05,2120.0,1997.0,2028.2,3720988,772000000000000.0
08-07-2008,1998.0,2016.95,1930.3,1979.45,4810596,948000000000000.0
09-07-2008,2000.0,2094.95,2000.0,2079.15,3520252,722000000000000.0
10-07-2008,2076.9,2084.75,2031.6,2046.65,2878942,591000000000000.0
11-07-2008,2054.0,2068.9,1992.0,2016.1,3350305,680000000000000.0
14-07-2008,2000.0,2075.0,1990.0,2043.45,3713341,757000000000000.0
15-07-2008,2005.0,2046.8,1968.0,1977.4,4765338,956000000000000.0
16-07-2008,1990.15,2025.0,1920.0,1943.5,3876668,766000000000000.0
17-07-2008,2038.0,2044.7,1965.1,2018.55,3088057,617000000000000.0
18-07-2008,1990.0,2127.0,1990.0,2113.2,3849669,793000000000000.0
21-07-2008,2149.0,2164.25,2093.05,2152.85,2975966,632000000000000.0
22-07-2008,2125.0,2199.0,2125.0,2152.15,2853219,618000000000000.0
23-07-2008,2170.0,2279.0,2170.0,2267.3,5049840,1130000000000000.0
24-07-2008,2259.9,2330.0,2259.9,2308.05,3331358,766000000000000.0
25-07-2008,2338.45,2338.45,2135.0,2147.1,7129220,1540000000000000.0
28-07-2008,2150.05,2189.0,2106.0,2179.9,3383436,727000000000000.0
29-07-2008,2139.8,2158.95,2075.0,2083.1,3553556,750000000000000.0
30-07-2008,2138.0,2174.0,2100.05,2165.5,2096377,450000000000000.0
31-07-2008,2214.8,2220.0,2155.25,2207.5,3253164,714000000000000.0
01-08-2008,2170.05,2313.0,2153.0,2297.6,3774513,853000000000000.0
04-08-2008,2349.8,2349.8,2232.6,2242.4,4096186,926000000000000.0
05-08-2008,2256.65,2286.0,2205.0,2276.05,4797583,1080000000000000.0
06-08-2008,2290.0,2349.0,2286.1,2298.6,4163954,967000000000000.0
07-08-2008,2298.0,2316.9,2260.25,2272.6,2806584,642000000000000.0
08-08-2008,2249.7,2284.0,2231.05,2251.8,3303349,744000000000000.0
11-08-2008,2251.15,2336.0,2251.15,2325.25,2927085,677000000000000.0
12-08-2008,2340.0,2374.5,2315.1,2347.25,3758158,882000000000000.0
13-08-2008,2329.8,2376.0,2307.35,2336.85,3252519,761000000000000.0
14-08-2008,2336.0,2345.0,2261.35,2276.7,2397678,552000000000000.0
18-08-2008,2290.0,2290.0,2210.2,2224.8,2513403,561000000000000.0
19-08-2008,2225.0,2234.0,2195.4,2219.6,2077098,460000000000000.0
20-08-2008,2220.0,2260.0,2217.5,2246.35,2273633,509000000000000.0
21-08-2008,2261.25,2261.25,2202.55,2212.65,1954673,433000000000000.0
22-08-2008,2199.5,2259.9,2199.1,2244.8,2294686,514000000000000.0
25-08-2008,2205.35,2285.0,2205.35,2232.0,1391259,313000000000000.0
26-08-2008,2219.0,2219.0,2146.65,2179.35,3475808,754000000000000.0
27-08-2008,2199.9,2199.9,2140.0,2148.0,3693248,797000000000000.0
28-08-2008,2168.0,2168.0,2052.8,2070.85,4800181,1010000000000000.0
29-08-2008,2140.0,2147.9,2099.0,2136.2,2517428,535000000000000.0
01-09-2008,2120.0,2165.45,2103.0,2141.65,2288933,490000000000000.0
02-09-2008,2140.0,2225.0,2125.0,2212.75,2521424,550000000000000.0
04-09-2008,2250.0,2250.0,2132.0,2152.25,2663348,575000000000000.0
05-09-2008,2105.0,2105.0,2065.0,2080.9,3225044,672000000000000.0
08-09-2008,2190.0,2190.0,2125.0,2133.2,2868523,616000000000000.0
09-09-2008,2145.0,2159.0,2086.55,2142.55,1970535,418000000000000.0
10-09-2008,2129.95,2134.7,2072.0,2082.65,3817866,801000000000000.0
11-09-2008,2070.0,2070.0,1982.25,1997.4,5691958,1140000000000000.0
12-09-2008,2028.95,2040.0,1919.7,1932.65,6817991,1340000000000000.0
15-09-2008,1889.7,1900.0,1823.25,1886.95,5023992,933000000000000.0
16-09-2008,1800.0,1935.0,1800.0,1928.05,4476452,842000000000000.0
17-09-2008,1960.0,1960.0,1848.5,1876.65,4034391,761000000000000.0
18-09-2008,1802.0,1948.0,1765.0,1938.25,8745924,1630000000000000.0
19-09-2008,1981.0,2071.95,1960.0,2055.1,5157010,1040000000000000.0
22-09-2008,2100.0,2110.0,2016.3,2039.1,5798887,1200000000000000.0
23-09-2008,2000.0,2096.4,2000.0,2006.45,5184886,1060000000000000.0
24-09-2008,1990.05,2064.95,1990.05,2046.1,5464106,1120000000000000.0
25-09-2008,2041.1,2059.7,1993.0,2025.7,4918882,994000000000000.0
26-09-2008,2018.0,2035.0,1956.2,1963.2,3470456,692000000000000.0
29-09-2008,1975.0,1980.0,1881.0,1932.85,6063788,1170000000000000.0
30-09-2008,1889.9,1985.0,1805.4,1949.35,6794615,1310000000000000.0
01-10-2008,1960.0,1963.0,1883.45,1906.7,3475963,669000000000000.0
03-10-2008,1959.0,1959.0,1745.65,1761.45,10688459,1930000000000000.0
06-10-2008,1729.0,1749.0,1632.6,1641.6,6053146,1020000000000000.0
07-10-2008,1661.15,1712.0,1613.5,1674.65,6456317,1080000000000000.0
08-10-2008,1630.0,1665.9,1508.9,1648.55,7673196,1220000000000000.0
10-10-2008,1599.7,1599.7,1477.0,1527.6,8394546,1290000000000000.0
13-10-2008,1558.0,1594.0,1550.2,1571.4,4466997,702000000000000.0
14-10-2008,1625.0,1668.0,1610.0,1621.05,4625862,758000000000000.0
15-10-2008,1590.05,1599.7,1506.45,1520.2,5172738,801000000000000.0
16-10-2008,1450.0,1465.0,1325.0,1391.95,10250021,1420000000000000.0
17-10-2008,1400.0,1440.0,1286.8,1306.05,7155727,980000000000000.0
20-10-2008,1329.95,1380.0,1281.0,1320.9,7029875,932000000000000.0
21-10-2008,1350.0,1425.0,1323.5,1394.95,6723686,934000000000000.0
22-10-2008,1372.55,1373.55,1305.5,1316.8,4467280,595000000000000.0
23-10-2008,1271.0,1296.9,1195.4,1217.65,7147612,891000000000000.0
24-10-2008,1200.0,1209.8,990.0,1019.5,9257453,1020000000000000.0
27-10-2008,1027.15,1090.0,930.0,1077.0,9895825,1000000000000000.0
28-10-2008,1170.0,1170.0,1120.0,1153.0,1550317,178000000000000.0
29-10-2008,1200.0,1217.9,1149.0,1201.75,7771683,924000000000000.0
31-10-2008,1264.95,1394.95,1235.35,1375.45,10466939,1400000000000000.0
